# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
70 0.0016077 -0.000228795 1.00029 -0.00329681 -0.00764594
71 6.38992e-05 -0.00039343 1.00029 -0.000599451 -0.00564685
72 0.00392116 -0.00365911 1.00029 0.00113244 -0.00450916
73 0.00437946 -0.000769239 1.00029 0.00326737 -0.00245934
74 0.0031815 -0.00226447 1.00029 0.00300713 -0.00121134
75 0.000909019 7.34537e-05 1.00029 0.00352432 -0.000482257
76 0.00239235 0.00235483 1.00029 0.0023481 -0.000215166
77 0.00170316 0.00269361 1.00029 0.00203771 0.00117172
78 0.00116191 0.0018284 1.00029 0.00320182 0.00176184
79 0.0018446 0.00290228 1.00029 0.00383573 0.00139645
80 0.00247581 0.000654431 1.00029 0.00536762 0.00219834
81 0.000378758 0.00334915 1.00029 0.00487339 0.0022727
82 0.00440095 -0.000473496 1.00029 0.00446494 0.00225441
83 0.00749905 0.000241091 1.00029 0.00526349 0.0016387
84 0.00469382 0.0020711 1.00029 0.00494507 0.00123023
85 0.00603721 0.00434346 1.00029 0.00544265 0.000622375
86 0.00398264 0.00612192 1.00029 0.00358833 0.000636679
87 0.0016252 0.00247743 1.00029 0.000862781 0.000516366
88 0.00152674 0.00442002 1.00029 -0.0012831 0.000928841
89 0.000739595 0.00845184 1.00029 -0.000490331 0.0013324
90 0.000890527 0.00628956 1.00029 -0.00145379 0.000485054
91 0.00195905 0.00427791 1.00029 -0.000199901 0.000208551
92 -0.000414885 0.00201905 1.00029 -0.000154529 0.000451948
93 0.000718605 0.000285628 1.00029 -0.00109953 0.000603562
94 0.00388768 0.0018294 1.00029 -0.000670999 0.0008833
95 0.000155858 0.00116385 1.00029 -0.000895032 0.00157131
96 0.00134482 -1.60793e-06 1.00029 -0.0017216 0.00226679
97 0.000270806 0.0028032 1.00029 -0.00138248 0.00288499
98 -0.00446306 0.00253297 1.00029 0.00122275 0.00295635
99 -0.00200067 0.000100976 1.00029 0.0021881 0.0036057
100 0.99873 0.679791 0.901738 8923.11 0.00382894
