# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
75 0.0032216 0.000466174 1.00002 0.112054 0.103819
76 0.00389537 -0.00217364 1.00002 0.110778 0.101579
77 0.00459311 -0.00305358 1.00002 0.109302 0.099091
78 0.00429819 -0.00231427 1.00002 0.107546 0.0967693
79 0.00448761 -0.00203703 1.00002 0.105959 0.0940578
80 0.00314967 0.00051439 1.00002 0.104341 0.0914529
81 0.0037563 0.00329885 1.00002 0.102324 0.0888126
82 0.00405362 0.00329082 1.00002 0.100808 0.086509
83 0.00509904 0.000401886 1.00002 0.0989499 0.0841756
84 0.00391935 0.0029975 1.00002 0.0972186 0.0821084
85 0.00245672 0.00535204 1.00002 0.0957104 0.0799991
86 0.00252146 0.0038895 1.00002 0.0939876 0.0781614
87 0.00320002 0.00488997 1.00002 0.0920721 0.0763242
88 0.00396491 0.00493819 1.00002 0.0899703 0.0744938
89 0.00465306 0.00402611 1.00002 0.0877926 0.0728922
90 0.00425263 -0.00132585 1.00002 0.0856845 0.0715926
91 0.00361483 -7.62539e-05 1.00002 0.0837111 0.0700102
92 0.00226251 0.000104555 1.00002 0.0817742 0.0683114
93 0.00246392 0.000799667 1.00002 0.0801795 0.0670299
94 0.00174459 -0.00216962 1.00002 0.0782608 0.0654003
95 -0.000391797 -0.00113298 1.00002 0.0762345 0.0640169
96 -2.25441e-05 0.000213041 1.00002 0.0742085 0.0623748
97 0.00310651 0.0021698 1.00002 0.0721289 0.0607044
98 0.00183331 -0.000691006 1.00002 0.0699854 0.0593221
99 0.00150242 -0.00349556 1.00002 0.0683058 0.0579479
100 0.596783 0.873393 0.820424 2.19009e+06 0.0563755
