# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
62 -0.000408505 0.00148982 1.00001 0.00630522 0.00339823
63 -0.00133859 0.00322171 1.00001 0.0073339 0.00214218
64 0.00296284 0.00461323 1.00001 0.00772834 0.00140136
65 0.00642425 0.00414475 1.00001 0.00796747 0.000398874
66 0.00311455 0.00323887 1.00001 0.00835537 -0.000343377
67 -0.000252508 0.00116284 1.00001 0.00814191 -0.00226645
68 -0.00382542 -0.00262202 1.00001 0.00723281 -0.00388286
69 -0.00176691 -0.000866543 1.00001 0.00737636 -0.00433349
70 -0.000599882 0.000907161 1.00001 0.00779027 -0.00456164
71 -0.00268734 0.00146034 1.00001 0.00779588 -0.00466136
72 -0.00216735 0.00183931 1.00001 0.00605873 -0.00431836
73 -0.000617572 -0.000116645 1.00001 0.00640285 -0.00461679
74 0.00165108 0.000573218 1.00001 0.00672723 -0.0046002
75 0.00389293 -0.000220634 1.00001 0.00698479 -0.00451662
76 0.00484177 -0.000624796 1.00001 0.00778124 -0.00442138
77 0.00165751 0.00330051 1.00001 0.00795405 -0.00419022
78 0.00341421 0.000243563 1.00001 0.00760803 -0.00409453
79 0.00152135 -0.00121496 1.00001 0.00776956 -0.0033508
80 0.000398282 0.000130998 1.00001 0.00638971 -0.00180415
81 -0.000640087 0.000734025 1.00001 0.00295153 -0.00051147
82 -0.00452606 -0.00294042 1.00001 0.00135523 0.0011731
83 -0.00662532 -0.00545384 1.00001 -8.77541e-05 0.00240737
84 -0.00631386 -0.00343464 1.00001 -0.000741852 0.00418454
85 -0.00540629 -0.00380985 1.00001 -7.90707e-05 0.00537135
86 -0.00658993 -0.00110722 1.00001 -0.000760779 0.00625721
87 -0.00435559 -0.00256574 1.00001 -0.00269323 0.00652557
88 -0.00247291 -0.00236259 1.00001 -0.00412781 0.00715054
89 -0.00164683 0.00074689 1.00001 -0.00438382 0.00771272
90 -0.00160448 0.00316489 1.00001 -0.00489406 0.00901579
91 -0.00195185 0.000750642 1.00001 -0.00561428 0.00960776
92 -0.00326951 -8.12677e-05 1.00001 -0.00697152 0.0109902
93 -0.00428537 -0.00165664 1.00001 -0.00810679 0.0111736
94 -0.00676041 -0.00248748 1.00001 -0.00776509 0.0117152
95 -0.00538163 -0.00316394 1.00001 -0.00716029 0.0121064
96 -0.00346143 0.00157398 1.00001 -0.0074199 0.0132792
97 -0.00612945 -0.00164914 1.00001 -0.00684099 0.0141572
98 -0.00680972 -0.00405053 1.00001 -0.005446 0.0148714
99 -0.00238929 -0.00139506 1.00001 -0.00327477 0.014598
100 1.00009 0.676966 0.997347 12250 0.0148073
