# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
60 -0.0066732 -0.00296163 1 0.0248206 0.0229077
61 -0.00680941 -0.00128987 1 0.0238334 0.0223702
62 -0.00640077 -0.000824936 1 0.0232175 0.0218927
63 -0.00490788 -0.000547957 1 0.0221091 0.0216023
64 -0.00365472 -0.00108213 1 0.0213967 0.0213738
65 -0.00259771 -0.00172512 1 0.0209176 0.020727
66 0.000268212 -0.00118105 1 0.0207783 0.0198535
67 0.00317772 -0.000449036 1 0.0206708 0.0190627
68 0.00445267 -0.000567741 1 0.0200528 0.0183575
69 0.00345015 -0.00106235 1 0.0199279 0.0172846
70 0.00232775 0.00183604 1 0.0186984 0.0153901
71 0.00181559 0.00250871 1 0.0174554 0.0135473
72 0.00244217 0.000470931 1 0.0169525 0.0124287
73 0.00437094 -0.000577633 1 0.0159102 0.0106501
74 0.00537892 0.000658881 1 0.0152437 0.0103616
75 0.00300882 -0.00246703 1 0.014461 0.0102283
76 -0.00060355 0.00018406 1 0.0132707 0.00970097
77 -0.00303359 -0.000458928 1 0.0124383 0.00895792
78 -0.00431944 -3.3567e-05 1 0.0109829 0.0082033
79 -0.00501685 -0.0017548 1 0.00977558 0.00725052
80 -0.00583957 0.000253304 1 0.00782459 0.00606411
81 -0.00411239 -0.00183393 1 0.0062108 0.00505672
82 -0.0024288 -0.00367387 1 0.00497449 0.00398237
83 -0.00102853 -0.00361451 1 0.00357868 0.00285877
84 -0.00156249 -0.00248681 1 0.00311203 0.00274048
85 -0.000467338 -0.00177458 1 0.00245558 0.00231704
86 0.000230072 -0.00351559 1 0.00163946 0.00234001
87 -0.00038561 -0.00217026 1 0.0017486 0.00249422
88 -9.68385e-05 -0.00185372 1 0.001596 0.00356061
89 0.000360837 -0.00465319 1 0.00159809 0.00451852
90 0.00231141 -0.00303088 1 0.00109015 0.00536343
91 0.00110183 -0.000815044 1 0.000787705 0.00575901
92 0.00163579 -0.00320894 1 0.00050495 0.00584316
93 0.00268735 -0.00330786 1 0.000217704 0.005891
94 0.00200084 -0.00744276 1 -0.000375454 0.00543214
95 -0.00045644 -0.00871884 1 -0.0005249 0.005423
96 -0.00145352 -0.00631506 1 -0.000693471 0.00620226
97 -0.00125737 -0.00644366 1 -0.000836108 0.0063715
98 -0.000358367 -0.00120084 1 -0.000804461 0.00644826
99 -0.00064169 0.00245925 1 -0.000887688 0.0058412
100 0.550792 0.928777 0.897402 8.95932e+06 0.00573983
