# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
36 0.00284915 -0.000352832 1 0.0107421 0.0197319
37 0.00398866 -0.000961419 1 0.0132696 0.0161515
38 0.00245059 0.00237342 1 0.0135284 0.0133675
39 0.000715394 0.00248544 1 0.0111453 0.0119077
40 -0.00271827 0.00198026 1 0.00856985 0.0108771
41 -0.00166894 0.00159572 1 0.00715363 0.0098705
42 -0.000716828 0.00126773 1 0.00702707 0.0094522
43 -0.00307416 0.000980134 1 0.00745713 0.00982001
44 -0.00192007 -0.000483705 1 0.00662065 0.0100024
45 0.000512874 -0.00319757 1 0.0059477 0.00957457
46 0.00331035 0.000954283 1 0.00494412 0.00883889
47 0.00387525 0.0032416 1 0.00503247 0.00669836
48 -0.00159549 0.00117133 1 0.00359514 0.00534457
49 -0.00195949 0.000813177 1 0.00168179 0.00445956
50 0.000653288 0.00652043 1 0.00147757 0.00403323
51 -0.00297155 0.00396059 1 0.00115497 0.00282674
52 -0.00267992 0.00142015 1 0.00207156 0.00220157
53 -0.00437515 0.00202066 1 0.00325315 0.00140955
54 -7.30838e-05 -0.00184091 1 0.00361353 0.000225553
55 -0.00261674 -0.00253782 1 0.00248583 -0.000832525
56 0.00146499 0.000592362 1 0.00235657 -0.00247398
57 0.000344377 -0.00254913 1 0.00285395 -0.00390172
58 -0.0033134 -0.000392148 1 0.00417855 -0.00461823
59 -0.00507614 0.000580514 1 0.00714419 -0.00473707
60 -0.00335175 -0.000174565 1 0.00765757 -0.00499503
61 0.00016454 0.00244936 1 0.0072396 -0.00504169
62 0.00227939 -0.00164271 1 0.00985929 -0.00562673
63 0.00176256 -0.00070075 1 0.00961816 -0.00641795
64 -0.00127362 0.000811561 1 0.00804406 -0.00746977
65 -0.00503509 -0.000545641 1 0.00682244 -0.00913783
66 -0.00190549 -8.68443e-06 1 0.00687397 -0.00941008
67 0.00317426 0.000505652 1 0.00787947 -0.00944762
68 0.00693357 -0.00058388 1 0.0085481 -0.00947249
69 0.00356526 0.00220862 1 0.00725386 -0.0095076
70 0.00352853 0.00244182 1 0.00641123 -0.0082782
71 0.00417228 0.00450078 1 0.00654518 -0.00732587
72 0.00186679 0.00192425 1 0.00502265 -0.00605443
73 0.00366247 0.00100168 1 0.00151774 -0.0045711
74 0.00466805 0.00029507 1 0.000550255 -0.00306062
75 0.0043775 0.000881037 1 0.00110487 -0.00129419
76 0.00494509 -0.00258252 1 0.00202421 -0.00123584
77 0.00456814 -0.00225561 1 0.000593632 -0.000684157
78 0.00304734 -0.00484937 1 0.000307328 -0.000486808
79 0.00540198 -0.000927489 1 -0.0016147 -4.07106e-05
80 0.00361332 -0.0011887 1 -0.00222288 0.000406928
81 0.00394491 -0.000305438 1 -0.00279333 0.000363298
82 0.00622394 0.000997369 1 -0.00505244 0.000124651
83 0.00431323 0.00387819 1 -0.0049895 -0.00135741
84 -0.000179474 0.000842798 1 -0.00446928 -0.00256776
85 0.000646807 0.0011584 1 -0.00397621 -0.00364426
86 0.00411395 0.000518578 1 -0.00207628 -0.00535243
87 0.00473447 0.000681227 1 1.08156e-05 -0.00602932
88 0.00264609 -0.00201487 1 -0.00189166 -0.00720952
89 0.00315212 -0.00113538 1 -0.00251544 -0.00744812
90 0.00186949 -0.000694287 1 -0.00371678 -0.00698961
91 0.00122953 -0.00335591 1 -0.00432584 -0.00632463
92 0.00151791 -0.00126033 1 -0.00400669 -0.0055357
93 0.000339517 -0.00500933 1 -0.00599316 -0.00616322
94 0.00445094 -0.00414007 1 -0.00631663 -0.00549853
95 0.00452223 -0.00547681 1 -0.00449163 -0.00504562
96 0.00754599 -0.00317118 1 -0.00323344 -0.00456301
97 0.00595337 -0.00210966 1 -0.00235134 -0.00354617
98 0.00224483 0.00305418 1 -0.00124085 -0.00236423
99 0.00159244 0.00356905 1 0.000613059 -0.00164806
100 1.00274 0.680118 0.99934 12215.3 -0.000536902
