# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
85 0.00221466 -0.00144721 1.00001 0.000457188 0.0164934
86 0.00235045 -0.000442479 1.00001 6.31064e-05 0.0161294
87 0.00194134 0.000344602 1.00001 0.000637538 0.016101
88 0.00182311 0.00401765 1.00001 -0.000304348 0.0157273
89 0.000104733 0.00607359 1.00001 0.000573232 0.0143334
90 0.000921782 0.00403235 1.00001 0.00142121 0.0136836
91 0.00262787 0.00148816 1.00001 0.00132982 0.0127104
92 -0.00502992 0.00101168 1.00001 0.000541081 0.0124648
93 -0.00274909 0.00150405 1.00001 -0.000129191 0.0131314
94 -0.00270812 0.000756967 1.00001 -0.000341583 0.0134757
95 -0.00117352 -0.00110426 1.00001 -0.000900162 0.0134384
96 0.000105904 -0.00296549 1.00001 -0.00265249 0.0136821
97 -0.00382541 -0.00308608 1.00001 -0.00242305 0.0133224
98 -0.00381254 -0.00207311 1.00001 -0.00161014 0.0133669
99 -0.00352751 -0.00259607 1.00001 -0.000985477 0.0138373
100 0.994948 0.679582 0.995459 17946.1 0.0140801
