# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
71 0.00462866 -0.00790895 1 -0.0144488 -0.0105397
72 0.00338247 -0.00378547 1 -0.0128454 -0.0102317
73 0.002328 -0.00172374 1 -0.0123635 -0.00978762
74 0.000890088 0.000244287 1 -0.0122518 -0.009291
75 -0.000499895 -0.00172374 1 -0.0126246 -0.00905858
76 -0.00150643 -0.00266089 1 -0.0135879 -0.00861726
77 -0.00327986 -0.00200488 1 -0.0139411 -0.00854533
78 -0.00356744 -0.00228603 1 -0.0152217 -0.00871451
79 -0.00294435 -0.000130574 1 -0.0170156 -0.00867022
80 -0.00203367 -0.000599151 1 -0.0173228 -0.00838667
81 -0.00150643 -0.000880297 1 -0.0176338 -0.00850473
82 -0.000116451 -0.0033169 1 -0.0181454 -0.00810967
83 -0.000212312 -0.00134887 1 -0.0187093 -0.00842765
84 -2.05905e-05 -0.00106773 1 -0.018818 -0.00867723
85 -2.05905e-05 0.000150572 1 -0.0194203 -0.00878419
86 -0.00112299 -3.68587e-05 1 -0.0194585 -0.00913665
87 -0.00217746 -0.00022429 1 -0.0190999 -0.00941351
88 -0.00299228 0.00108773 1 -0.0188423 -0.00979481
89 -0.00361537 0.00239974 1 -0.018965 -0.0100713
90 -0.00385503 -3.68587e-05 1 -0.0191992 -0.010256
91 -0.00380709 -0.0020986 1 -0.0182419 -0.0102315
92 -0.00423847 -0.00106773 1 -0.0161004 -0.0100124
93 -0.00265676 -0.000505436 1 -0.0139637 -0.00969144
94 -0.00212953 0.000619149 1 -0.0111551 -0.00884171
95 -0.00165023 5.68566e-05 1 -0.00850168 -0.0080115
96 -0.000499895 0.00202488 1 -0.00556738 -0.0076146
97 0.000890088 0.00174373 1 -0.00328371 -0.00700379
98 0.00132146 -0.00181745 1 -0.00142865 -0.00656123
99 0.00237593 -0.0045352 1 0.00084619 -0.00603928
100 0.511445 0.991659 0.805748 1.15255e+08 -0.0050769
