# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
63 -1.50742e-06 -3.84829e-06 1.00002 0.965966 0.995047
64 -1.50742e-06 -3.84829e-06 1.00002 0.965427 0.995002
65 -1.50742e-06 -3.84829e-06 1.00002 0.964888 0.994957
66 -1.50742e-06 -3.84829e-06 1.00002 0.964349 0.994912
67 -1.50742e-06 -3.84829e-06 1.00002 0.96381 0.994867
68 -1.50742e-06 -3.84829e-06 1.00002 0.963271 0.994822
69 -1.50742e-06 -3.84829e-06 1.00002 0.962732 0.994776
70 -1.50742e-06 -3.84829e-06 1.00002 0.962193 0.994731
71 -1.50742e-06 -3.84829e-06 1.00002 0.961654 0.994686
72 -1.50742e-06 -3.84829e-06 1.00002 0.961115 0.994641
73 -1.50742e-06 -3.84829e-06 1.00002 0.960576 0.994596
74 -1.50742e-06 -3.84829e-06 1.00002 0.960037 0.994551
75 -1.50742e-06 -3.84829e-06 1.00002 0.959498 0.994506
76 -1.50742e-06 -3.84829e-06 1.00002 0.958959 0.99446
77 -1.50742e-06 -3.84829e-06 1.00002 0.95842 0.994415
78 -1.50742e-06 -3.84829e-06 1.00002 0.957881 0.99437
79 -1.50742e-06 -3.84829e-06 1.00002 0.957342 0.994325
80 -1.50742e-06 -3.84829e-06 1.00002 0.956803 0.99428
81 -1.50742e-06 -3.84829e-06 1.00002 0.956264 0.994235
82 -1.50742e-06 -3.84829e-06 1.00002 0.955725 0.99419
83 -1.50742e-06 -3.84829e-06 1.00002 0.955186 0.994145
84 -1.50742e-06 -3.84829e-06 1.00002 0.954647 0.994099
85 -1.50742e-06 -3.84829e-06 1.00002 0.954108 0.994054
86 -1.50742e-06 -3.84829e-06 1.00002 0.953569 0.994009
87 -1.50742e-06 -3.84829e-06 1.00002 0.95303 0.993964
88 -1.50742e-06 -3.84829e-06 1.00002 0.952491 0.993919
89 -1.50742e-06 -3.84829e-06 1.00002 0.951953 0.993874
90 -1.50742e-06 -3.84829e-06 1.00002 0.951414 0.993829
91 -1.50742e-06 -3.84829e-06 1.00002 0.950875 0.993783
92 -1.50742e-06 -3.84829e-06 1.00002 0.950336 0.993738
93 -1.50742e-06 -3.84829e-06 1.00002 0.949797 0.993693
94 -1.50742e-06 -3.84829e-06 1.00002 0.949258 0.993648
95 -1.50742e-06 -3.84829e-06 1.00002 0.948719 0.993603
96 -1.50742e-06 -3.84829e-06 1.00002 0.94818 0.993558
97 -1.50742e-06 -3.84829e-06 1.00002 0.947641 0.993513
98 -1.50742e-06 -3.84829e-06 1.00002 0.947102 0.993467
99 -1.50742e-06 -3.84829e-06 1.00002 0.946563 0.993422
100 0.220338 4.00001 -918.618 8.47294e+06 0.993377
