# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
67 -0.000358706 0.00207443 1.00001 0.000705104 0.000466791
68 0.00175954 -0.000829512 1.00001 -0.00121828 2.60126e-06
69 0.00244219 -0.000969156 1.00001 0.000909789 0.000505417
70 0.000264445 0.000544904 1.00001 0.00191477 0.0014099
71 -0.000864724 0.000923536 1.00001 0.00234617 0.00176583
72 -0.000825835 0.00291651 1.00001 0.00370552 0.00194767
73 -0.00188144 -0.00145697 1.00001 0.00435053 0.00191526
74 -0.00530362 -0.00143401 1.00001 0.0054836 0.000992811
75 -0.00096171 0.000867772 1.00001 0.00332612 0.00112973
76 -4.1977e-05 -0.000889962 1.00001 0.00191428 0.00253597
77 -0.00087878 0.000237968 1.00001 0.0019908 0.00416711
78 -0.000385881 0.00271267 1.00001 0.00363878 0.00568173
79 -0.00170153 0.0007778 1.00001 0.0021235 0.00570561
80 0.00144609 -0.000660815 1.00001 0.00129855 0.00587775
81 -0.00139604 -0.00250899 1.00001 0.00140666 0.00612829
82 -0.00333905 -0.00151039 1.00001 -0.00104272 0.00556387
83 0.00076484 0.00257537 1.00001 -0.00307596 0.00356032
84 -0.000381664 0.00176468 1.00001 -0.000107574 0.00235478
85 -0.00141385 0.00114144 1.00001 0.000352851 0.00136079
86 -0.00329126 -0.0010999 1.00001 0.00176576 0.00131143
87 -0.00155534 0.00193853 1.00001 0.00287999 0.00232003
88 -0.00217053 0.000496169 1.00001 0.000955008 0.00356107
89 -0.00134216 -0.00355304 1.00001 0.00102722 0.00455389
90 -0.00113273 -0.00114816 1.00001 0.0025935 0.00430656
91 -0.00340371 0.00178436 1.00001 0.00249215 0.00459779
92 0.00099817 0.00279561 1.00001 0.00419631 0.00463501
93 0.00368849 0.00284341 1.00001 0.00593285 0.00513665
94 0.00214748 0.00272813 1.00001 0.0069101 0.00578088
95 -0.000738219 0.00192541 1.00001 0.00563169 0.00489634
96 -0.000740093 -0.000710018 1.00001 0.0067665 0.00424613
97 0.00312766 -0.00341386 1.00001 0.00603866 0.00432317
98 0.00277485 -0.00188153 1.00001 0.00431449 0.00510013
99 0.000171675 -0.000333729 1.00001 0.00422108 0.00480707
100 0.999855 0.682585 0.997726 7114.56 0.00502656
